Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,title_lower,event_category
969236,2021-09-03 00:00:00 UTC,"US STOCKS-Futures circle record highs, eyes on jobs report for taper cues",FBRX,https://www.nasdaq.com/articles/us-stocks-futures-circle-record-highs-eyes-on-jobs-report-for-taper-cues-2021-09-03,,,"us stocks-futures circle record highs, eyes on jobs report for taper cues",employment
986355,2022-05-10 00:00:00 UTC,Did This Company Make a Tight Labor Market Worse?,FDX,https://www.nasdaq.com/articles/did-this-company-make-a-tight-labor-market-worse,,,did this company make a tight labor market worse?,employment
1023792,2014-12-05 00:00:00 UTC,US Futures Edge Higher Ahead of November Jobs Report,FIVE,https://www.nasdaq.com/articles/us-futures-edge-higher-ahead-november-jobs-report-2014-12-05,,,us futures edge higher ahead of november jobs report,employment
1027226,2016-05-20 00:00:00 UTC,June Jobs Report Critical to Fed Raising Rates,FL,https://www.nasdaq.com/articles/june-jobs-report-critical-fed-raising-rates-2016-05-20,,,june jobs report critical to fed raising rates,employment
1027567,2015-03-06 00:00:00 UTC,"U.S. Stock Futures Edge Higher Ahead of February Jobs Report, Drop in Unemployment Rate Expected",FL,https://www.nasdaq.com/articles/us-stock-futures-edge-higher-ahead-february-jobs-report-drop-unemployment-rate-expected,,,"u.s. stock futures edge higher ahead of february jobs report, drop in unemployment rate expected",employment
1033430,2023-11-17 00:00:00 UTC,"CANADA STOCKS-TSX futures gain on higher commodity prices, Fed rate cut bets",FM,https://www.nasdaq.com/articles/canada-stocks-tsx-futures-gain-on-higher-commodity-prices-fed-rate-cut-bets,,,"canada stocks-tsx futures gain on higher commodity prices, fed rate cut bets",direct_rate_cut
1051490,2013-10-22 00:00:00 UTC,"Market Primer: Tuesday, October 22: Nonfarm Payrolls Likely To Show US Was On A Roll Ahead Of The Shutdown",FSLR,https://www.nasdaq.com/articles/market-primer-tuesday-october-22-nonfarm-payrolls-likely-show-us-was-roll-ahead-shutdown,,,"market primer: tuesday, october 22: nonfarm payrolls likely to show us was on a roll ahead of the shutdown",employment
1066565,2018-02-05 00:00:00 UTC,Stocks Plunge After Strong Jobs Report,FTNT,https://www.nasdaq.com/articles/stocks-plunge-after-strong-jobs-report-2018-02-05,,,stocks plunge after strong jobs report,employment
1066960,2023-02-10 00:00:00 UTC,CANADA STOCKS-TSX futures fall on caution ahead of employment data,FTS,https://www.nasdaq.com/articles/canada-stocks-tsx-futures-fall-on-caution-ahead-of-employment-data,,,canada stocks-tsx futures fall on caution ahead of employment data,employment
1071596,2021-04-13 00:00:00 UTC,"After a Blowout Jobs Report, Is The Canadian Dollar Now in Play?",FXC,https://www.nasdaq.com/articles/after-a-blowout-jobs-report-is-the-canadian-dollar-now-in-play-2021-04-13,,,"after a blowout jobs report, is the canadian dollar now in play?",employment
1073793,2017-10-09 00:00:00 UTC,ETFs to Buy After Weak Jobs Report,FXL,https://www.nasdaq.com/articles/etfs-buy-after-weak-jobs-report-2017-10-09,,,etfs to buy after weak jobs report,employment
1098316,2021-01-14 00:00:00 UTC,Stock ETFs Consolidate on Stimulus Hopes and Unemployment Data,GDX,https://www.nasdaq.com/articles/stock-etfs-consolidate-on-stimulus-hopes-and-unemployment-data-2021-01-14,,,stock etfs consolidate on stimulus hopes and unemployment data,employment
1098903,2017-10-06 00:00:00 UTC,"Mid-Day ETF Update: ETFs, Stocks Remain in the Red on Disappointing Labor Market Report",GDX,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-remain-red-disappointing-labor-market-report-2017-10-06,,,"mid-day etf update: etfs, stocks remain in the red on disappointing labor market report",employment
1099271,2017-01-06 00:00:00 UTC,"ETF Preview: ETFs, Futures Higher Following U.S. Trade Gap, Nonfarm Payrolls Data",GDX,https://www.nasdaq.com/articles/etf-preview-etfs-futures-higher-following-us-trade-gap-nonfarm-payrolls-data-2017-01-06,,,"etf preview: etfs, futures higher following u.s. trade gap, nonfarm payrolls data",employment
1099273,2017-01-06 00:00:00 UTC,"Mid-Day ETF Update: ETFs, Stocks Higher, Recovering from Earlier Losses Following Mixed Jobs Report",GDX,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-higher-recovering-earlier-losses-following-mixed-jobs,,,"mid-day etf update: etfs, stocks higher, recovering from earlier losses following mixed jobs report",employment
1099459,2016-09-02 00:00:00 UTC,ETF Preview: ETF On Track for Higher Open as Weaker-Than-Expected Jobs Report Soothe Rate Jitters,GDX,https://www.nasdaq.com/articles/etf-preview-etf-track-higher-open-weaker-expected-jobs-report-soothe-rate-jitters-2016-09,,,etf preview: etf on track for higher open as weaker-than-expected jobs report soothe rate jitters,employment
1099462,2016-09-02 00:00:00 UTC,Gold Funds Sparkle Again And Stocks Kick Higher On 'Goldilocks' Jobs Report,GDX,https://www.nasdaq.com/articles/gold-funds-sparkle-again-and-stocks-kick-higher-goldilocks-jobs-report-2016-09-02,,,gold funds sparkle again and stocks kick higher on 'goldilocks' jobs report,employment
1099883,2015-08-07 00:00:00 UTC,"ETF Preview: ETFs, Futures Hold on to Losses Following July Jobs Report",GDX,https://www.nasdaq.com/articles/etf-preview-etfs-futures-hold-losses-following-july-jobs-report-2015-08-07,,,"etf preview: etfs, futures hold on to losses following july jobs report",employment
1099886,2015-08-06 00:00:00 UTC,"Mid-Day ETF Update: ETFs, Stocks In the Red Ahead of Friday's Jobs Report",GDX,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-red-ahead-fridays-jobs-report-2015-08-06,,,"mid-day etf update: etfs, stocks in the red ahead of friday's jobs report",employment
1099993,2015-03-06 00:00:00 UTC,Best And Worst ETFs Of The Week Amid Strong Jobs Report,GDX,https://www.nasdaq.com/articles/best-and-worst-etfs-week-amid-strong-jobs-report-2015-03-06,,,best and worst etfs of the week amid strong jobs report,employment
1100060,2014-12-05 00:00:00 UTC,"ETF Preview: ETFs, Futures In Positive Territory Following November Jobs Report, Trade Deficit Data",GDX,https://www.nasdaq.com/articles/etf-preview-etfs-futures-positive-territory-following-november-jobs-report-trade-deficit,,,"etf preview: etfs, futures in positive territory following november jobs report, trade deficit data",employment
1100358,2013-10-22 00:00:00 UTC,"Mid-Day ETF Update: ETFs, Stocks Extend Gains into Session's Half on Upbeat Earnings, September Jobs Report",GDX,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-extend-gains-sessions-half-upbeat-earnings-september-jobs,,,"mid-day etf update: etfs, stocks extend gains into session's half on upbeat earnings, september jobs report",employment
1100440,2013-06-07 00:00:00 UTC,"COMMODITIES: Gold Loses Luster, Down More Than $30 Following Upbeat Nonfarm Payroll Data",GDX,https://www.nasdaq.com/articles/commodities-gold-loses-luster-down-more-30-following-upbeat-nonfarm-payroll-data-2013-06,,,"commodities: gold loses luster, down more than $30 following upbeat nonfarm payroll data",employment
1100575,2012-09-07 00:00:00 UTC,"Gold, Silver ETFs Hit Six-Month Highs On Jobs Report",GDX,https://www.nasdaq.com/articles/gold-silver-etfs-hit-six-month-highs-jobs-report-2012-09-07,,,"gold, silver etfs hit six-month highs on jobs report",employment
1100635,2011-11-10 00:00:00 UTC,Major Indexes Higher as Immediate Europe Debt Fears Ease; Employment Data Supports,GDX,https://www.nasdaq.com/articles/major-indexes-higher-immediate-europe-debt-fears-ease-employment-data-supports-2011-11-10,,,major indexes higher as immediate europe debt fears ease; employment data supports,employment
1100758,2011-06-01 00:00:00 UTC,Stocks Down as Employment Data Weighs; Crude Futures Back Off Yesterday's Gains,GDX,https://www.nasdaq.com/articles/stocks-down-employment-data-weighs-crude-futures-back-yesterdays-gains-2011-06-01,,,stocks down as employment data weighs; crude futures back off yesterday's gains,employment
1100988,2010-09-03 00:00:00 UTC,Commodities Finish Lower After Reversal; Unemployment Rate Inches Up,GDX,https://www.nasdaq.com/articles/commodities-finish-lower-after-reversal-unemployment-rate-inches-2010-09-03,,,commodities finish lower after reversal; unemployment rate inches up,employment
1101738,2023-03-09 00:00:00 UTC,"US STOCKS-Wall St falls on bank stocks tumble, jobs report jitters",GE,https://www.nasdaq.com/articles/us-stocks-wall-st-falls-on-bank-stocks-tumble-jobs-report-jitters-0,,,"us stocks-wall st falls on bank stocks tumble, jobs report jitters",employment
1101740,2023-03-09 00:00:00 UTC,"US STOCKS-Wall St falls with banks tumbling, pre-jobs report jitters",GE,https://www.nasdaq.com/articles/us-stocks-wall-st-falls-with-banks-tumbling-pre-jobs-report-jitters,,,"us stocks-wall st falls with banks tumbling, pre-jobs report jitters",employment
1105808,2018-01-04 00:00:00 UTC,Dow Smashes 25K Ahead of Jobs Report,GE,https://www.nasdaq.com/articles/dow-smashes-25k-ahead-jobs-report-2018-01-04,,,dow smashes 25k ahead of jobs report,employment
1107441,2016-09-01 00:00:00 UTC,3 Blue Chips to Watch After Friday’s Jobs Report,GE,https://www.nasdaq.com/articles/3-blue-chips-to-watch-after-fridays-jobs-report-2016-09-01,,,3 blue chips to watch after friday’s jobs report,employment
1129759,2020-04-23 00:00:00 UTC,Wall St rises on hopes worst for labor market is over,GILD,https://www.nasdaq.com/articles/wall-st-rises-on-hopes-worst-for-labor-market-is-over-2020-04-23-0,,,wall st rises on hopes worst for labor market is over,employment
1138094,2016-05-04 00:00:00 UTC,"Close Update: Stocks Remain Defensive on Slowing Labor Market, Global Economic Woes",GKOS,https://www.nasdaq.com/articles/close-update-stocks-remain-defensive-slowing-labor-market-global-economic-woes-2016-05-04,,,"close update: stocks remain defensive on slowing labor market, global economic woes",employment
1138943,2023-07-07 00:00:00 UTC,Gold Price Forecast: Facing Fourth Weekly Loss Ahead of US Nonfarm Payrolls,GLD,https://www.nasdaq.com/articles/gold-price-forecast%3A-facing-fourth-weekly-loss-ahead-of-us-nonfarm-payrolls,,,gold price forecast: facing fourth weekly loss ahead of us nonfarm payrolls,employment
1138947,2023-07-06 00:00:00 UTC,Gold Price Forecast: Focus Shifts to Labor Market Data Amid Rate Hike Concerns,GLD,https://www.nasdaq.com/articles/gold-price-forecast%3A-focus-shifts-to-labor-market-data-amid-rate-hike-concerns,,,gold price forecast: focus shifts to labor market data amid rate hike concerns,employment
1139090,2023-05-05 00:00:00 UTC,Gold Price Forecast: XAU Prices Plunge as Better US Employment Figures Rattle Fed Rate Cut Predictions,GLD,https://www.nasdaq.com/articles/gold-price-forecast%3A-xau-prices-plunge-as-better-us-employment-figures-rattle-fed-rate-cut,,,gold price forecast: xau prices plunge as better us employment figures rattle fed rate cut predictions,direct_rate_cut
1139180,2023-04-07 00:00:00 UTC,U.S. Adds 236k Jobs in March; Unemployment Rate Drops to 3.5%,GLD,https://www.nasdaq.com/articles/u.s.-adds-236k-jobs-in-march-unemployment-rate-drops-to-3.5,,,u.s. adds 236k jobs in march; unemployment rate drops to 3.5%,employment
1139425,2022-08-03 00:00:00 UTC,PRECIOUS-Gold steadies as bond yields slip; focus on U.S. jobs report,GLD,https://www.nasdaq.com/articles/precious-gold-steadies-as-bond-yields-slip-focus-on-u.s.-jobs-report,,,precious-gold steadies as bond yields slip; focus on u.s. jobs report,employment
1139488,2022-06-04 00:00:00 UTC,The Weekly Wrap – Nonfarm Payrolls Delivers Dollar Strength,GLD,https://www.nasdaq.com/articles/the-weekly-wrap-nonfarm-payrolls-delivers-dollar-strength,,,the weekly wrap – nonfarm payrolls delivers dollar strength,employment
1139630,2022-01-01 00:00:00 UTC,"The Week Ahead – Private Sector PMI, U.S Nonfarm Payrolls, and Central Banks in Focus",GLD,https://www.nasdaq.com/articles/the-week-ahead-private-sector-pmi-u.s-nonfarm-payrolls-and-central-banks-in-focus,,,"the week ahead – private sector pmi, u.s nonfarm payrolls, and central banks in focus",employment
1139692,2021-10-08 00:00:00 UTC,The Weekly Wrap – Weak Nonfarm Payrolls Wrap Up a Choppy Weak for the Markets,GLD,https://www.nasdaq.com/articles/the-weekly-wrap-weak-nonfarm-payrolls-wrap-up-a-choppy-weak-for-the-markets-2021-10-08,,,the weekly wrap – weak nonfarm payrolls wrap up a choppy weak for the markets,employment
1139812,2021-07-02 00:00:00 UTC,"Precious Metals Strengthen on Jobs Report, Coronavirus Concerns",GLD,https://www.nasdaq.com/articles/precious-metals-strengthen-on-jobs-report-coronavirus-concerns-2021-07-02,,,"precious metals strengthen on jobs report, coronavirus concerns",employment
1139843,2021-06-04 00:00:00 UTC,The Weekly Wrap – U.S Labor Market Data Gyrates the Global Financial Markets,GLD,https://www.nasdaq.com/articles/the-weekly-wrap-u.s-labor-market-data-gyrates-the-global-financial-markets-2021-06-05,,,the weekly wrap – u.s labor market data gyrates the global financial markets,employment
1140218,2020-07-01 00:00:00 UTC,Nonfarm Payrolls to Put the Dollar in Focus as COVID-19 Angst Eases,GLD,https://www.nasdaq.com/articles/nonfarm-payrolls-to-put-the-dollar-in-focus-as-covid-19-angst-eases-2020-07-02,,,nonfarm payrolls to put the dollar in focus as covid-19 angst eases,employment
1140558,2019-07-19 00:00:00 UTC,Gold on Track For Weekly Gain as Investors Await US Rate Cut,GLD,https://www.nasdaq.com/articles/gold-on-track-for-weekly-gain-as-investors-await-us-rate-cut-2019-07-19,,,gold on track for weekly gain as investors await us rate cut,direct_rate_cut
1140564,2019-07-15 00:00:00 UTC,"Dollar Bruised and Wounded by US Rate Cut Bets, Gold Snoozes",GLD,https://www.nasdaq.com/articles/dollar-bruised-and-wounded-by-us-rate-cut-bets-gold-snoozes-2019-07-15,,,"dollar bruised and wounded by us rate cut bets, gold snoozes",direct_rate_cut
1140571,2019-07-09 00:00:00 UTC,"Euro Bulls: Don’t Worry About Fed Rate Cut, Worry About Massive ECB Stimulus",GLD,https://www.nasdaq.com/articles/euro-bulls%3A-dont-worry-about-fed-rate-cut-worry-about-massive-ecb-stimulus-2019-07-09,,,"euro bulls: don’t worry about fed rate cut, worry about massive ecb stimulus",direct_rate_cut
1140575,2019-07-04 00:00:00 UTC,"Jobs Report Will Lift Uncertainty Off Fed, Move it to ECB",GLD,https://www.nasdaq.com/articles/jobs-report-will-lift-uncertainty-off-fed-move-it-to-ecb-2019-07-05,,,"jobs report will lift uncertainty off fed, move it to ecb",employment
1140599,2019-06-20 00:00:00 UTC,"Emerging Markets and Global Currencies to Jump with Their Hands in Air, as Fed Dangles Keys to Possible US Rate Cut",GLD,https://www.nasdaq.com/articles/emerging-markets-and-global-currencies-to-jump-with-their-hands-in-air-as-fed-dangles-keys,,,"emerging markets and global currencies to jump with their hands in air, as fed dangles keys to possible us rate cut",direct_rate_cut
1140615,2019-06-04 00:00:00 UTC,Dollar Weakens Amid Rising Bets of a Fed Rate Cut,GLD,https://www.nasdaq.com/articles/dollar-weakens-amid-rising-bets-fed-rate-cut-2019-06-04,,,dollar weakens amid rising bets of a fed rate cut,direct_rate_cut
1140648,2019-04-16 00:00:00 UTC,Forex Daily Recap – Poor UK Unemployment Data Weighed Down The Cable,GLD,https://www.nasdaq.com/articles/forex-daily-recap-poor-uk-unemployment-data-weighed-down-cable-2019-04-16,,,forex daily recap – poor uk unemployment data weighed down the cable,employment
1141937,2016-04-04 00:00:00 UTC,ETFs to Gain or Lose After Strong Jobs Report,GLD,https://www.nasdaq.com/articles/etfs-gain-or-lose-after-strong-jobs-report-2016-04-04,,,etfs to gain or lose after strong jobs report,employment
1142270,2014-04-04 00:00:00 UTC,Mid-Day Update: Stock Heavy After Monthly Jobs Report,GLD,https://www.nasdaq.com/articles/mid-day-update-stock-heavy-after-monthly-jobs-report-2014-04-04,,,mid-day update: stock heavy after monthly jobs report,employment
1142644,2013-06-06 00:00:00 UTC,Will the Jobs Report Provide Any Clarity? - Ahead of Wall Street,GLD,https://www.nasdaq.com/articles/will-jobs-report-provide-any-clarity-ahead-wall-street-2013-06-06,,,will the jobs report provide any clarity? - ahead of wall street,employment
1142883,2013-01-04 00:00:00 UTC,"Non-Farm Payrolls Rise Slightly In December, Unemployment Rate Flat",GLD,https://www.nasdaq.com/articles/non-farm-payrolls-rise-slightly-december-unemployment-rate-flat-2013-01-04,,,"non-farm payrolls rise slightly in december, unemployment rate flat",employment
1143038,2012-09-07 00:00:00 UTC,Jobs Report Favors Change,GLD,https://www.nasdaq.com/articles/jobs-report-favors-change-2012-09-07,,,jobs report favors change,employment
1143359,2011-07-07 00:00:00 UTC,Commodities Finish Higher; Oil Rises on Strong Employment Data; Gold Adds Modest Gains,GLD,https://www.nasdaq.com/articles/commodities-finish-higher-oil-rises-strong-employment-data-gold-adds-modest-gains-2011-07,,,commodities finish higher; oil rises on strong employment data; gold adds modest gains,employment
1144497,2009-12-04 00:00:00 UTC,Jobs Report: An Actual Green Shoot,GLD,https://www.nasdaq.com/articles/jobs-report-actual-green-shoot-2009-12-04,,,jobs report: an actual green shoot,employment
1149025,2022-04-01 00:00:00 UTC,US STOCKS-Wall St posts modest gains as jobs report keeps Fed hikes on track,GME,https://www.nasdaq.com/articles/us-stocks-wall-st-posts-modest-gains-as-jobs-report-keeps-fed-hikes-on-track,,,us stocks-wall st posts modest gains as jobs report keeps fed hikes on track,employment
1149294,2022-01-07 00:00:00 UTC,"Stock Market Today: Dow Jones, S&P 500 Open Mixed On December Jobs Report; GME Soars On New Partnerships And NFTs",GME,https://www.nasdaq.com/articles/stock-market-today%3A-dow-jones-sp-500-open-mixed-on-december-jobs-report-gme-soars-on-new,,,"stock market today: dow jones, s&p 500 open mixed on december jobs report; gme soars on new partnerships and nfts",employment
1149303,2022-01-07 00:00:00 UTC,US STOCKS-Futures edge higher ahead of nonfarm payrolls report,GME,https://www.nasdaq.com/articles/us-stocks-futures-edge-higher-ahead-of-nonfarm-payrolls-report,,,us stocks-futures edge higher ahead of nonfarm payrolls report,employment
1150872,2021-02-05 00:00:00 UTC,FOREX-Dollar on backfoot against euro after U.S. jobs report,GME,https://www.nasdaq.com/articles/forex-dollar-on-backfoot-against-euro-after-u.s.-jobs-report-2021-02-05,,,forex-dollar on backfoot against euro after u.s. jobs report,employment
1150880,2021-02-05 00:00:00 UTC,"US STOCKS-S&P, Nasdaq futures at record highs before January jobs report",GME,https://www.nasdaq.com/articles/us-stocks-sp-nasdaq-futures-at-record-highs-before-january-jobs-report-2021-02-05,,,"us stocks-s&p, nasdaq futures at record highs before january jobs report",employment
1153413,2016-03-31 00:00:00 UTC,"Midday Update: Stocks Hanging On To Small Gains Amid End-of-Quarter Window Dressing, Pre-Jobs Report Caution",GNCA,https://www.nasdaq.com/articles/midday-update-stocks-hanging-small-gains-amid-end-quarter-window-dressing-pre-jobs-report,,,"midday update: stocks hanging on to small gains amid end-of-quarter window dressing, pre-jobs report caution",employment
1153416,2016-03-31 00:00:00 UTC,Close Update: Stocks Turn Slightly Defensive as Jobs Report Looms,GNCA,https://www.nasdaq.com/articles/close-update-stocks-turn-slightly-defensive-jobs-report-looms-2016-03-31,,,close update: stocks turn slightly defensive as jobs report looms,employment
1154009,2019-01-07 00:00:00 UTC,5 REITs to Scoop Gains After a Stellar U.S. Jobs Report,GNL,https://www.nasdaq.com/articles/5-reits-scoop-gains-after-stellar-us-jobs-report-2019-01-07,,,5 reits to scoop gains after a stellar u.s. jobs report,employment
1170597,2018-05-04 00:00:00 UTC,Wall Street Futures Buckle On Soft Labor Market Report,GPRO,https://www.nasdaq.com/articles/wall-street-futures-buckle-soft-labor-market-report-2018-05-04,,,wall street futures buckle on soft labor market report,employment
1170853,2017-08-04 00:00:00 UTC,Close Update: Labor Market Data Drives Dow to Record Close on Banking Sector Gains,GPRO,https://www.nasdaq.com/articles/close-update-labor-market-data-drives-dow-record-close-banking-sector-gains-2017-08-04,,,close update: labor market data drives dow to record close on banking sector gains,employment
1171184,2016-11-04 00:00:00 UTC,"Wall Street Flat After Jobs Report, Election Finale Eyed",GPRO,https://www.nasdaq.com/articles/wall-street-flat-after-jobs-report-election-finale-eyed-2016-11-04,,,"wall street flat after jobs report, election finale eyed",employment
1172424,2015-08-03 00:00:00 UTC,The Week Ahead: Tesla Motors' Earnings and July's Jobs Report,GREK,https://www.nasdaq.com/articles/week-ahead-tesla-motors-earnings-and-julys-jobs-report-2015-08-03,,,the week ahead: tesla motors' earnings and july's jobs report,employment
1184617,2023-12-11 00:00:00 UTC,Goldman Sachs projects two Fed rate cuts next year with first in Q3,GS,https://www.nasdaq.com/articles/goldman-sachs-projects-two-fed-rate-cuts-next-year-with-first-in-q3,,,goldman sachs projects two fed rate cuts next year with first in q3,direct_rate_cut
1188488,2021-07-02 00:00:00 UTC,US STOCKS-S&P futures at record high ahead of nonfarm payrolls data,GS,https://www.nasdaq.com/articles/us-stocks-sp-futures-at-record-high-ahead-of-nonfarm-payrolls-data-2021-07-02,,,us stocks-s&p futures at record high ahead of nonfarm payrolls data,employment
1189302,2020-11-25 00:00:00 UTC,"US STOCKS-S&P 500, Dow dip as labor market recovery slows",GS,https://www.nasdaq.com/articles/us-stocks-sp-500-dow-dip-as-labor-market-recovery-slows-2020-11-25,,,"us stocks-s&p 500, dow dip as labor market recovery slows",employment
1189303,2020-11-25 00:00:00 UTC,"US STOCKS-S&P 500, Dow dip from record highs as labor market recovery slows",GS,https://www.nasdaq.com/articles/us-stocks-sp-500-dow-dip-from-record-highs-as-labor-market-recovery-slows-2020-11-25,,,"us stocks-s&p 500, dow dip from record highs as labor market recovery slows",employment
1192132,2017-06-01 00:00:00 UTC,Dow Jones Industrial Average Nabs Record Close Ahead of Jobs Report,GS,https://www.nasdaq.com/articles/dow-jones-industrial-average-nabs-record-close-ahead-jobs-report-2017-06-01,,,dow jones industrial average nabs record close ahead of jobs report,employment
1192551,2017-01-06 00:00:00 UTC,US Market Indexes Higher With Positive Jobs Report,GS,https://www.nasdaq.com/articles/us-market-indexes-higher-positive-jobs-report-2017-01-06,,,us market indexes higher with positive jobs report,employment
1192893,2016-08-06 00:00:00 UTC,U.S. Market Indexes Higher After Positive Jobs Report,GS,https://www.nasdaq.com/articles/us-market-indexes-higher-after-positive-jobs-report-2016-08-06,,,u.s. market indexes higher after positive jobs report,employment
1213559,2011-02-03 00:00:00 UTC,Stocks Flat at Mid-day; Investors Look Ahead to Friday Employment Data,GSK,https://www.nasdaq.com/articles/stocks-flat-mid-day-investors-look-ahead-friday-employment-data-2011-02-03,,,stocks flat at mid-day; investors look ahead to friday employment data,employment
1282708,2016-05-06 00:00:00 UTC,U.S. Stock Futures Extend Losses On Disappointing Jobs Report,HLF,https://www.nasdaq.com/articles/us-stock-futures-extend-losses-disappointing-jobs-report-2016-05-06,,,u.s. stock futures extend losses on disappointing jobs report,employment
1289672,2022-06-02 00:00:00 UTC,US STOCKS-Growth stocks lead Wall St higher in choppy trade; eyes on jobs report,HPE,https://www.nasdaq.com/articles/us-stocks-growth-stocks-lead-wall-st-higher-in-choppy-trade-eyes-on-jobs-report,,,us stocks-growth stocks lead wall st higher in choppy trade; eyes on jobs report,employment
1289677,2022-06-02 00:00:00 UTC,US STOCKS-Futures climb on lower oil prices; private jobs report in focus,HPE,https://www.nasdaq.com/articles/us-stocks-futures-climb-on-lower-oil-prices-private-jobs-report-in-focus,,,us stocks-futures climb on lower oil prices; private jobs report in focus,employment
1291171,2011-01-10 00:00:00 UTC,EUR/USD Falls To 1.2900 after U.S. Unemployment Rate Drops To 9.4%,HPI,https://www.nasdaq.com/articles/eurusd-falls-12900-after-us-unemployment-rate-drops-94-2011-01-10,,,eur/usd falls to 1.2900 after u.s. unemployment rate drops to 9.4%,employment
1295692,2023-04-11 00:00:00 UTC,4 Staffing Stocks to Watch in a Resilient Labor Market,HQI,https://www.nasdaq.com/articles/4-staffing-stocks-to-watch-in-a-resilient-labor-market,,,4 staffing stocks to watch in a resilient labor market,employment
1330238,2016-06-03 00:00:00 UTC,"Gold Stock Roundup: Weak Jobs Reports Sends Gold Prices Soaring (ABX, BTG, KGC, IAG, AU)",IAG,https://www.nasdaq.com/articles/gold-stock-roundup-weak-jobs-reports-sends-gold-prices-soaring-abx-btg-kgc-iag-au-2016-06,,,"gold stock roundup: weak jobs reports sends gold prices soaring (abx, btg, kgc, iag, au)",employment
1337101,2011-04-01 00:00:00 UTC,"Stocks Gain at Mid-Day; Deal News, Unemployment Data Supporting Gains",ICE,https://www.nasdaq.com/articles/stocks-gain-mid-day-deal-news-unemployment-data-supporting-gains-2011-04-01,,,"stocks gain at mid-day; deal news, unemployment data supporting gains",employment
1337102,2011-04-01 00:00:00 UTC,Mid-Day Update: Stocks Rallying Following Employment Data; NYSE Gets Another Bid,ICE,https://www.nasdaq.com/articles/mid-day-update-stocks-rallying-following-employment-data-nyse-gets-another-bid-2011-04-01,,,mid-day update: stocks rallying following employment data; nyse gets another bid,employment
1351737,2023-06-30 00:00:00 UTC,4 Solid Stocks to Bet on in a Resilient Labor Market,INGR,https://www.nasdaq.com/articles/4-solid-stocks-to-bet-on-in-a-resilient-labor-market,,,4 solid stocks to bet on in a resilient labor market,employment
1356624,2022-12-02 00:00:00 UTC,3 Takeaways From the November Jobs Report,INTC,https://www.nasdaq.com/articles/3-takeaways-from-the-november-jobs-report,,,3 takeaways from the november jobs report,employment
1358085,2021-11-05 00:00:00 UTC,"Dow Jones Gains 300 Points on Jobs Report, Merck Shares Slammed on Pfizer's COVID Pill Results",INTC,https://www.nasdaq.com/articles/dow-jones-gains-300-points-on-jobs-report-merck-shares-slammed-on-pfizers-covid-pill,,,"dow jones gains 300 points on jobs report, merck shares slammed on pfizer's covid pill results",employment
1372000,2018-05-08 00:00:00 UTC,U.S. Labor Market Remains Robust: 4 Top Staffing Picks,KFY,https://www.nasdaq.com/articles/us-labor-market-remains-robust-4-top-staffing-picks-2018-05-08,,,u.s. labor market remains robust: 4 top staffing picks,employment
1372122,2014-03-07 00:00:00 UTC,Mid-Afternoon Market Update: Markets Volatile Following Jobs Report as FireEye Falls on Secondary Offering,KFY,https://www.nasdaq.com/articles/mid-afternoon-market-update-markets-volatile-following-jobs-report-fireeye-falls-secondary,,,mid-afternoon market update: markets volatile following jobs report as fireeye falls on secondary offering,employment
1375123,2017-08-04 00:00:00 UTC,Futures Add to Gains on July Labor Market Report,KHC,https://www.nasdaq.com/articles/futures-add-gains-july-labor-market-report-2017-08-04,,,futures add to gains on july labor market report,employment
1375124,2017-08-04 00:00:00 UTC,Midday Update: Bullish Jobs Report Fuels Dow's Record High,KHC,https://www.nasdaq.com/articles/midday-update-bullish-jobs-report-fuels-dows-record-high-2017-08-04,,,midday update: bullish jobs report fuels dow's record high,employment
1375419,2016-08-05 00:00:00 UTC,Key Takeaways From July’s Strong Jobs Report,KHC,https://www.nasdaq.com/articles/key-takeaways-julys-strong-jobs-report-2016-08-05,,,key takeaways from july’s strong jobs report,employment
1377356,2023-12-16 19:00:00 UTC,Silver Prices Forecast: Fed Rate Cut Buzz Lifts XAG/USD to Three-Week High,KJUL,https://www.nasdaq.com/articles/silver-prices-forecast%3A-fed-rate-cut-buzz-lifts-xag-usd-to-three-week-high,,,silver prices forecast: fed rate cut buzz lifts xag/usd to three-week high,direct_rate_cut
1396901,2017-12-08 00:00:00 UTC,Jobs Report Beat Sparks Market Advance; This Airline Breaks Out,KO,https://www.nasdaq.com/articles/jobs-report-beat-sparks-market-advance-airline-breaks-out-2017-12-08,,,jobs report beat sparks market advance; this airline breaks out,employment
1399197,2014-02-06 00:00:00 UTC,Closing Update: Stocks Surge as Unemployment Claims Data Boosts Expectations For January Jobs Report,KO,https://www.nasdaq.com/articles/closing-update-stocks-surge-unemployment-claims-data-boosts-expectations-january-jobs,,,closing update: stocks surge as unemployment claims data boosts expectations for january jobs report,employment
1399367,2013-06-19 00:00:00 UTC,Labor Market's Loss = Investors' Gain: Worth it? - Analyst Blog,KO,https://www.nasdaq.com/articles/labor-markets-loss-investors-gain%3A-worth-it-analyst-blog-2013-06-19,,,labor market's loss = investors' gain: worth it? - analyst blog,employment
